height,timestamp,human_date,txs_count,vm_status,type,gas_used,max_gas_amount,gas_unit_price
19001671,1667218373833251,2022-10-31T12:12:53,4,Executed successfully,user_transaction,541,2000,101
19001672,1667218373833251,2022-10-31T12:12:53,4,Executed successfully,user_transaction,541,2000,101
19001673,1667218373833251,2022-10-31T12:12:53,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001674,1667218374036709,2022-10-31T12:12:54,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001675,1667218374036709,2022-10-31T12:12:54,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001676,1667218374286056,2022-10-31T12:12:54,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001677,1667218374286056,2022-10-31T12:12:54,4,Executed successfully,user_transaction,585,429243,101
19001678,1667218374286056,2022-10-31T12:12:54,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001679,1667218374532232,2022-10-31T12:12:54,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001680,1667218374532232,2022-10-31T12:12:54,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001681,1667218374766014,2022-10-31T12:12:54,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001682,1667218374766014,2022-10-31T12:12:54,5,Executed successfully,user_transaction,1878,2000,101
19001683,1667218374766014,2022-10-31T12:12:54,5,Executed successfully,user_transaction,1878,3688,101
19001684,1667218374766014,2022-10-31T12:12:54,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001685,1667218374947860,2022-10-31T12:12:54,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001686,1667218374947860,2022-10-31T12:12:54,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001687,1667218375172582,2022-10-31T12:12:55,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001688,1667218375172582,2022-10-31T12:12:55,5,Executed successfully,user_transaction,1878,2213,100
19001689,1667218375172582,2022-10-31T12:12:55,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001690,1667218375433240,2022-10-31T12:12:55,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001691,1667218375433240,2022-10-31T12:12:55,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001692,1667218375720185,2022-10-31T12:12:55,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001693,1667218375720185,2022-10-31T12:12:55,4,Executed successfully,user_transaction,585,20000,101
19001694,1667218375720185,2022-10-31T12:12:55,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001695,1667218376034284,2022-10-31T12:12:56,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001696,1667218376034284,2022-10-31T12:12:56,5,Executed successfully,user_transaction,1878,100000,101
19001697,1667218376034284,2022-10-31T12:12:56,4,Executed successfully,user_transaction,585,100000,101
19001698,1667218376034284,2022-10-31T12:12:56,4,Executed successfully,user_transaction,585,100000,101
19001699,1667218376034284,2022-10-31T12:12:56,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001700,1667218376279994,2022-10-31T12:12:56,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001701,1667218376279994,2022-10-31T12:12:56,14,Executed successfully,user_transaction,6004,200000,101
19001702,1667218376279994,2022-10-31T12:12:56,4,Executed successfully,user_transaction,585,100000,101
19001703,1667218376279994,2022-10-31T12:12:56,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001704,1667218376485135,2022-10-31T12:12:56,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001705,1667218376485135,2022-10-31T12:12:56,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001706,1667218376764011,2022-10-31T12:12:56,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001707,1667218376764011,2022-10-31T12:12:56,6,Executed successfully,user_transaction,1474,10000,122
19001708,1667218376764011,2022-10-31T12:12:56,7,Executed successfully,user_transaction,3754,250000,122
19001709,1667218376764011,2022-10-31T12:12:56,7,Executed successfully,user_transaction,3754,250000,122
19001710,1667218376764011,2022-10-31T12:12:56,11,Executed successfully,user_transaction,4701,10000,101
19001711,1667218376764011,2022-10-31T12:12:56,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001712,1667218376967373,2022-10-31T12:12:56,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001713,1667218376967373,2022-10-31T12:12:56,4,Executed successfully,user_transaction,541,1016,101
19001714,1667218376967373,2022-10-31T12:12:56,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001715,1667218377170606,2022-10-31T12:12:57,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001716,1667218377170606,2022-10-31T12:12:57,11,Executed successfully,user_transaction,4701,10000,101
19001717,1667218377170606,2022-10-31T12:12:57,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001718,1667218377377462,2022-10-31T12:12:57,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001719,1667218377377462,2022-10-31T12:12:57,11,Executed successfully,user_transaction,4701,10000,101
19001720,1667218377377462,2022-10-31T12:12:57,10,Executed successfully,user_transaction,3160,10000,101
19001721,1667218377377462,2022-10-31T12:12:57,10,Executed successfully,user_transaction,3160,10000,101
19001722,1667218377377462,2022-10-31T12:12:57,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001723,1667218377597002,2022-10-31T12:12:57,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001724,1667218377597002,2022-10-31T12:12:57,10,Executed successfully,user_transaction,3158,10000,101
19001725,1667218377597002,2022-10-31T12:12:57,4,Executed successfully,user_transaction,996,1922,101
19001726,1667218377597002,2022-10-31T12:12:57,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001727,1667218377839019,2022-10-31T12:12:57,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001728,1667218377839019,2022-10-31T12:12:57,4,Executed successfully,user_transaction,541,2000,101
19001729,1667218377839019,2022-10-31T12:12:57,12,Executed successfully,user_transaction,4152,8242,101
19001730,1667218377839019,2022-10-31T12:12:57,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001731,1667218378039757,2022-10-31T12:12:58,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001732,1667218378039757,2022-10-31T12:12:58,5,Executed successfully,user_transaction,1538,2000,101
19001733,1667218378039757,2022-10-31T12:12:58,8,Executed successfully,user_transaction,1769,2048,100
19001734,1667218378039757,2022-10-31T12:12:58,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001735,1667218378278015,2022-10-31T12:12:58,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001736,1667218378278015,2022-10-31T12:12:58,5,Executed successfully,user_transaction,1538,2000,101
19001737,1667218378278015,2022-10-31T12:12:58,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001738,1667218378513053,2022-10-31T12:12:58,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001739,1667218378513053,2022-10-31T12:12:58,5,Executed successfully,user_transaction,1538,2000,101
19001740,1667218378513053,2022-10-31T12:12:58,8,Executed successfully,user_transaction,4926,5835,100
19001741,1667218378513053,2022-10-31T12:12:58,8,Executed successfully,user_transaction,1566,2048,100
19001742,1667218378513053,2022-10-31T12:12:58,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001743,1667218378802368,2022-10-31T12:12:58,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001744,1667218378802368,2022-10-31T12:12:58,16,Executed successfully,user_transaction,8590,10232,100
19001745,1667218378802368,2022-10-31T12:12:58,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001746,1667218379026609,2022-10-31T12:12:59,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001747,1667218379026609,2022-10-31T12:12:59,9,Executed successfully,user_transaction,5380,100000,102
19001748,1667218379026609,2022-10-31T12:12:59,3,Execution failed in 0xbd35135844473187163ca197ca93b2ab014370587bb0ed3befff9e902d6bb541::vault::decrease_available_balance at code offset 4,user_transaction,777,200000,101
19001749,1667218379026609,2022-10-31T12:12:59,4,Executed successfully,user_transaction,994,1918,101
19001750,1667218379026609,2022-10-31T12:12:59,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001751,1667218379277950,2022-10-31T12:12:59,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001752,1667218379277950,2022-10-31T12:12:59,6,Executed successfully,user_transaction,2469,100000,100
19001753,1667218379277950,2022-10-31T12:12:59,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001754,1667218379558285,2022-10-31T12:12:59,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001755,1667218379558285,2022-10-31T12:12:59,4,Executed successfully,user_transaction,541,2000,101
19001756,1667218379558285,2022-10-31T12:12:59,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001757,1667218379899137,2022-10-31T12:12:59,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001758,1667218379899137,2022-10-31T12:12:59,5,Executed successfully,user_transaction,1878,2000,101
19001759,1667218379899137,2022-10-31T12:12:59,12,Executed successfully,user_transaction,6543,20000,101
19001760,1667218379899137,2022-10-31T12:12:59,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001761,1667218380150091,2022-10-31T12:13:00,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001762,1667218380150091,2022-10-31T12:13:00,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001763,1667218380369592,2022-10-31T12:13:00,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001764,1667218380369592,2022-10-31T12:13:00,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001765,1667218380877633,2022-10-31T12:13:00,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001766,1667218380877633,2022-10-31T12:13:00,4,Executed successfully,user_transaction,541,2000,101
19001767,1667218380877633,2022-10-31T12:13:00,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001768,1667218381215932,2022-10-31T12:13:01,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001769,1667218381215932,2022-10-31T12:13:01,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001770,1667218381434667,2022-10-31T12:13:01,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001771,1667218381434667,2022-10-31T12:13:01,8,Executed successfully,user_transaction,4791,9454,101
19001772,1667218381434667,2022-10-31T12:13:01,8,Executed successfully,user_transaction,4918,5583,100
19001773,1667218381434667,2022-10-31T12:13:01,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001774,1667218381632330,2022-10-31T12:13:01,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001775,1667218381632330,2022-10-31T12:13:01,3,Move abort in 0x89576037b3cc0b89645ea393a47787bb348272c76d6941c574b053672b848039::aggregator: E_OUTPUT_LESS_THAN_MINIMUM(0x2): ,user_transaction,4969,100000,102
19001776,1667218381632330,2022-10-31T12:13:01,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001777,1667218381838529,2022-10-31T12:13:01,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001778,1667218381838529,2022-10-31T12:13:01,8,Executed successfully,user_transaction,4723,9724,101
19001779,1667218381838529,2022-10-31T12:13:01,5,Executed successfully,user_transaction,589,10000,101
19001780,1667218381838529,2022-10-31T12:13:01,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001781,1667218382108566,2022-10-31T12:13:02,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001782,1667218382108566,2022-10-31T12:13:02,5,Executed successfully,user_transaction,1878,3688,101
19001783,1667218382108566,2022-10-31T12:13:02,13,Executed successfully,user_transaction,5608,200000,101
19001784,1667218382108566,2022-10-31T12:13:02,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001785,1667218382310851,2022-10-31T12:13:02,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001786,1667218382310851,2022-10-31T12:13:02,11,Executed successfully,user_transaction,4701,10000,101
19001787,1667218382310851,2022-10-31T12:13:02,4,Executed successfully,user_transaction,541,2000,101
19001788,1667218382310851,2022-10-31T12:13:02,5,Executed successfully,user_transaction,1878,2213,100
19001789,1667218382310851,2022-10-31T12:13:02,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001790,1667218382551556,2022-10-31T12:13:02,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001791,1667218382551556,2022-10-31T12:13:02,5,Executed successfully,user_transaction,1538,2000,101
19001792,1667218382551556,2022-10-31T12:13:02,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001793,1667218382752966,2022-10-31T12:13:02,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001794,1667218382752966,2022-10-31T12:13:02,5,Executed successfully,user_transaction,1538,2000,101
19001795,1667218382752966,2022-10-31T12:13:02,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001796,1667218383001507,2022-10-31T12:13:03,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001797,1667218383001507,2022-10-31T12:13:03,5,Executed successfully,user_transaction,1538,2000,101
19001798,1667218383001507,2022-10-31T12:13:03,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001799,1667218383192640,2022-10-31T12:13:03,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001800,1667218383192640,2022-10-31T12:13:03,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001801,1667218383481427,2022-10-31T12:13:03,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001802,1667218383481427,2022-10-31T12:13:03,4,Executed successfully,user_transaction,585,2000,100
19001803,1667218383481427,2022-10-31T12:13:03,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001804,1667218383918404,2022-10-31T12:13:03,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001805,1667218383918404,2022-10-31T12:13:03,7,Executed successfully,user_transaction,2028,4056,101
19001806,1667218383918404,2022-10-31T12:13:03,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001807,1667218384145524,2022-10-31T12:13:04,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001808,1667218384145524,2022-10-31T12:13:04,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001809,1667218384347278,2022-10-31T12:13:04,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001810,1667218384347278,2022-10-31T12:13:04,8,Executed successfully,user_transaction,4926,5835,100
19001811,1667218384347278,2022-10-31T12:13:04,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001812,1667218384674418,2022-10-31T12:13:04,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001813,1667218384674418,2022-10-31T12:13:04,4,Executed successfully,user_transaction,541,1016,101
19001814,1667218384674418,2022-10-31T12:13:04,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001815,1667218384904068,2022-10-31T12:13:04,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001816,1667218384904068,2022-10-31T12:13:04,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001817,1667218385100960,2022-10-31T12:13:05,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001818,1667218385100960,2022-10-31T12:13:05,6,Executed successfully,user_transaction,10605,50000,120
19001819,1667218385100960,2022-10-31T12:13:05,14,Executed successfully,user_transaction,6129,200000,101
19001820,1667218385100960,2022-10-31T12:13:05,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001821,1667218385404919,2022-10-31T12:13:05,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001822,1667218385404919,2022-10-31T12:13:05,10,Executed successfully,user_transaction,3160,10000,101
19001823,1667218385404919,2022-10-31T12:13:05,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
